,author_type,location,floor,floors_count,rooms_count,total_meters,price,year_of_construction,living_meters,kitchen_meters,district,street,underground,price_per_meter
31,realtor,Москва,16,26,2,66.0,20990000,2018,32.0,14.0,Рязанский,2-й Грайвороновский проезд,Стахановская,318030.3
32,real_estate_agent,Москва,2,5,4,177.0,70000000,2014,120.0,15.0,Тверской, Петровка,Пушкинская,395480.23
33,developer,Москва,4,27,3,88.68,59872000,2027,52.2,22.4,Крылатское,Крылатская ,Молодёжная,675146.59
34,real_estate_agent,Москва,8,21,1,44.5,22100000,2024,21.443145679277194,18.8,Хорошево-Мневники,Жилой комплекс остров,Мнёвники,496629.21
35,real_estate_agent,Москва,3,15,1,54.0,14500000,2016,30.0,12.0,Москва, Татьянин Парк,Говорово,268518.52
36,unknown,Москва,1,14,5,110.0,26800000,2000,64.09913682841326,10.0,Западное Дегунино,Ангарская ,Москва,243636.36
37,real_estate_agent,Москва,23,34,3,59.2,37300000,2023,25.0,16.0,Обручевский, Архитектора Власова,Воронцовская,630067.57
38,real_estate_agent,Москва,6,29,1,40.6,23500000,2023,15.0,10.0,Хорошево-Мневники,Шелепихинская набережная,Шелепиха,578817.73
39,developer,Москва,4,33,3,74.72,44301488,2025,44.6,15.2,Пресненский,к2.3,Белорусская,592900.0
40,real_estate_agent,Москва,9,55,2,66.0,29700000,2024,26.0,20.0,Марьина роща, 4-я Марьиной рощи,Рижская,450000.0
41,realtor,Москва,15,28,1,40.0,30500000,2022,16.0,18.0,Раменки,Винницкая ,Раменки,762500.0
42,real_estate_agent,Москва,6,7,4,160.0,99999000,1902,113.49456059599507,22.0,Тверской,Тверская ,Маяковская,624993.75
43,unknown,Москва,9,9,2,43.4,9000000,1970,28.0,9.0,Вешняки,Снайперская ,Вешняки,207373.27
44,developer,Москва,21,24,1,43.0,10497374,2026,22.3,13.5,Тимирязевский,к3.6,Окружная,244124.98
45,developer,Москва,1,6,5,202.78,97787564,2023,127.96194652083142,6.0,Даниловский, Виктора Маслова,Автозаводская,482234.76
46,realtor,Москва,4,20,5,165.0,67000000,2013,90.0,36.0,Богородское,Погонный проезд,Белокаменная,406060.61
47,real_estate_agent,Москва,13,16,2,75.3,54000000,2022,32.0,20.0,Беговой,Ленинградский проспект,Белорусская,717131.47
48,homeowner,Москва,3,12,1,37.0,15890000,2005,18.0,9.0,Академический, Винокурова,Академическая,429459.46
49,real_estate_agent,Москва,14,17,3,137.2,59000000,1997,81.0,12.0,Тропарево-Никулино,Никулинская ,Озёрная,430029.15
50,real_estate_agent,Москва,8,29,3,80.0,36900000,2014,50.0,10.0,Раменки,Мосфильмовская ,Ломоносовский проспект,461250.0
51,real_estate_agent,Москва,19,22,3,114.7,63500000,2008,83.0,20.0,Донской, Вавилова,Ленинский проспект,553618.13
52,real_estate_agent,Москва,8,15,1,46.9,13790000,2019,24.3,10.0,Москва, Саларьевская,Саларьево,294029.85
53,official_representative,Москва,4,8,1,60.1,25242000,2024,32.81663150239112,20.0,Савеловский, Верхняя Масловка,Петровский Парк,420000.0
54,real_estate_agent,Москва,2,18,3,70.0,29950000,2018,39.081811160213164,13.4,Беговой,Ленинградский проспект,Динамо,427857.14
55,developer,Москва,16,33,4,83.6,42868340,2023,38.1,28.3,Хорошево-Мневники,Причальный проезд,Шелепиха,512779.19
56,real_estate_agent,Москва,6,16,2,47.6,13990000,1979,28.7,10.0,Ясенево, Инессы Арманд,Новоясеневская,293907.56
57,real_estate_agent,Москва,4,24,4,122.9,55000000,2013,74.5,20.0,Строгино, Твардовского,Строгино,447518.31
58,homeowner,Москва,1,5,1,29.4,10300000,1961,17.8,6.0,Фили-Давыдково, Ватутина,Кунцевская,350340.14
59,realtor,Москва,7,15,1,43.7,10300000,2022,22.1,10.4,Москва, Кварцевая,Прокшино,235697.94
60,realtor,Москва,4,9,1,32.6,9900000,1969,18.7,6.7,Богородское,2-я Прогонная ,Преображенская площадь,303680.98
61,real_estate_agent,Москва,4,18,4,96.3,40500000,2023,58.7,18.8,Даниловский,проспект Лихачева,Технопарк,420560.75
62,realtor,Москва,13,18,3,74.5,15000000,2019,50.0,10.0,Москва,проезд Чечерский,Бунинская аллея,201342.28
63,realtor,Москва,7,16,3,65.7,17500000,1982,40.4,8.5,Бабушкинский,Печорская ,Бабушкинская,266362.25
64,realtor,Москва,11,12,1,38.7,9000000,2002,21.0,9.0,Люблино, Судакова,Люблино,232558.14
65,developer,Москва,13,14,1,108.0,27594000,2023,23.9,68.0,Ясенево,Новоясеневский проспект,Тёплый Стан,255500.0
66,real_estate_agent,Москва,4,5,1,31.1,10400000,2014,18.0,5.5,Гольяново,Байкальская ,Гольяново,334405.14
67,real_estate_agent,Москва,3,17,3,97.5,85000000,2013,62.41066908497564,17.8,Замоскворечье,Мытная ,Серпуховская,871794.87
68,real_estate_agent,Москва,10,17,1,37.0,16200000,2014,19.0,8.0,Лефортово,Наличная ,Лефортово,437837.84
69,real_estate_agent,Москва,3,7,2,83.0,32000000,2016,50.0,25.0,Можайский,Верейская ,Давыдково,385542.17
70,real_estate_agent,Москва,24,26,1,39.9,10216417,2022,18.2,10.5,Некрасовка, Липчанского,Некрасовка,256050.55
71,real_estate_agent,Москва,10,17,1,36.0,17499000,2025,15.982337547318991,10.7,Басманный,Большая Почтовая ,Электрозаводская,486083.33
72,real_estate_agent,Москва,7,9,2,45.0,10900000,2014,28.5,7.0,Выхино-Жулебино,Ферганская ,Юго-Восточная,242222.22
